日付,商品名,カテゴリー,販売商品数,売上,曜日,祝日,最高気温,最低気温,天気,休日フラグ,特異日フラグ,月,季節,イベント有無,長期休みの種類,長期休みフラグ,前週同曜日_売上,売上_移動平均7日,恒常メニュー,シーズンメニュー,商品数
2024-03-20,13 LLS搾りたてレモンライムソーダ,ソーダ,6.0,264567.0,Wednesday,1,15.7,4.7,晴れ,1,0,3.0,春,無,春休み,1,96220.0,176917.0,1,0,6.0
2024-03-20,11 KIWIごろごろキウイ,スムージー,10.0,264567.0,Wednesday,1,15.7,4.7,晴れ,1,0,3.0,春,無,春休み,1,96220.0,176917.0,1,0,10.0
2024-03-20,08 KOPつぶつぶキウイオレンジパイン,スムージー,12.0,264567.0,Wednesday,1,15.7,4.7,晴れ,1,0,3.0,春,無,春休み,1,96220.0,176917.0,1,0,12.0
2024-03-20,SS 東京サンセットソーダ,店舗限定,13.0,264567.0,Wednesday,1,15.7,4.7,晴れ,1,0,3.0,春,無,春休み,1,96220.0,176917.0,1,0,13.0
2024-03-20,09 BOCベリーベリーオレンジココナッツ,スムージー,12.0,264567.0,Wednesday,1,15.7,4.7,晴れ,1,0,3.0,春,無,春休み,1,96220.0,176917.0,1,0,12.0
2024-03-20,01 PBA金の房プレミアムバナナミルク,スムージー,18.0,264567.0,Wednesday,1,15.7,4.7,晴れ,1,0,3.0,春,無,春休み,1,96220.0,176917.0,1,0,18.0
2024-03-20,02 BA完熟バナナミルク,スムージー,22.0,264567.0,Wednesday,1,15.7,4.7,晴れ,1,0,3.0,春,無,春休み,1,96220.0,176917.0,1,0,22.0
2024-03-20,06 ACAIアサイースムージー,スムージー,11.0,264567.0,Wednesday,1,15.7,4.7,晴れ,1,0,3.0,春,無,春休み,1,96220.0,176917.0,1,0,11.0
2024-03-20,03 STBAつぶつぶいちごバナナミルク,スムージー,32.0,264567.0,Wednesday,1,15.7,4.7,晴れ,1,0,3.0,春,無,春休み,1,96220.0,176917.0,1,0,32.0
2024-03-20,STY    つぶつぶあまおういちごミルクヨーグルト,期間限定スムージー,47.0,264567.0,Wednesday,1,15.7,4.7,晴れ,1,0,3.0,春,無,春休み,1,96220.0,176917.0,0,1,47.0
2024-03-20,SHI100不知火100%生絞りジュース,期間限定100%,74.0,264567.0,Wednesday,1,15.7,4.7,晴れ,1,0,3.0,春,無,春休み,1,96220.0,176917.0,0,1,74.0
2024-03-20,04 MIXトロピカルマンゴーミックス,スムージー,13.0,264567.0,Wednesday,1,15.7,4.7,晴れ,1,0,3.0,春,無,春休み,1,96220.0,176917.0,1,0,13.0
2024-03-21,12 LMNゴクゴクレモネードソーダ,ソーダ,3.0,86652.0,Thursday,0,11.4,3.4,晴れ,1,0,3.0,春,無,春休み,1,97680.0,175341.6,1,0,3.0
2024-03-21,05 KBケールバナナ,スムージー,2.0,86652.0,Thursday,0,11.4,3.4,晴れ,1,0,3.0,春,無,春休み,1,97680.0,175341.6,1,0,2.0
2024-03-21,14 PGS搾りたてピンクグレープフルーツソーダ,ソーダ,2.0,86652.0,Thursday,0,11.4,3.4,晴れ,1,0,3.0,春,無,春休み,1,97680.0,175341.6,1,0,2.0
2024-03-21,13 LLS搾りたてレモンライムソーダ,ソーダ,1.0,86652.0,Thursday,0,11.4,3.4,晴れ,1,0,3.0,春,無,春休み,1,97680.0,175341.6,1,0,1.0
2024-03-21,11 KIWIごろごろキウイ,スムージー,1.0,86652.0,Thursday,0,11.4,3.4,晴れ,1,0,3.0,春,無,春休み,1,97680.0,175341.6,1,0,1.0
2024-03-21,06 ACAIアサイースムージー,スムージー,2.0,86652.0,Thursday,0,11.4,3.4,晴れ,1,0,3.0,春,無,春休み,1,97680.0,175341.6,1,0,2.0
2024-03-21,SS 東京サンセットソーダ,店舗限定,3.0,86652.0,Thursday,0,11.4,3.4,晴れ,1,0,3.0,春,無,春休み,1,97680.0,175341.6,1,0,3.0
2024-03-21,07 OP果実たっぷりオレンジパイン,スムージー,4.0,86652.0,Thursday,0,11.4,3.4,晴れ,1,0,3.0,春,無,春休み,1,97680.0,175341.6,1,0,4.0
2024-03-21,04 MIXトロピカルマンゴーミックス,スムージー,4.0,86652.0,Thursday,0,11.4,3.4,晴れ,1,0,3.0,春,無,春休み,1,97680.0,175341.6,1,0,4.0
2024-03-21,08 KOPつぶつぶキウイオレンジパイン,スムージー,4.0,86652.0,Thursday,0,11.4,3.4,晴れ,1,0,3.0,春,無,春休み,1,97680.0,175341.6,1,0,4.0
2024-03-21,09 BOCベリーベリーオレンジココナッツ,スムージー,4.0,86652.0,Thursday,0,11.4,3.4,晴れ,1,0,3.0,春,無,春休み,1,97680.0,175341.6,1,0,4.0
2024-03-21,02 BA完熟バナナミルク,スムージー,8.0,86652.0,Thursday,0,11.4,3.4,晴れ,1,0,3.0,春,無,春休み,1,97680.0,175341.6,1,0,8.0
2024-03-21,01 PBA金の房プレミアムバナナミルク,スムージー,8.0,86652.0,Thursday,0,11.4,3.4,晴れ,1,0,3.0,春,無,春休み,1,97680.0,175341.6,1,0,8.0
2024-03-21,03 STBAつぶつぶいちごバナナミルク,スムージー,12.0,86652.0,Thursday,0,11.4,3.4,晴れ,1,0,3.0,春,無,春休み,1,97680.0,175341.6,1,0,12.0
2024-03-21,STY    つぶつぶあまおういちごミルクヨーグルト,期間限定スムージー,12.0,86652.0,Thursday,0,11.4,3.4,晴れ,1,0,3.0,春,無,春休み,1,97680.0,175341.6,0,1,12.0
2024-03-21,SHI100不知火100%生絞りジュース,期間限定100%,30.0,86652.0,Thursday,0,11.4,3.4,晴れ,1,0,3.0,春,無,春休み,1,97680.0,175341.6,0,1,30.0
2024-03-22,11 KIWIごろごろキウイ,スムージー,3.0,102410.0,Friday,0,13.3,1.8,晴れ,1,0,3.0,春,無,春休み,1,99307.0,175784.9,1,0,3.0
2024-03-22,13 LLS搾りたてレモンライムソーダ,ソーダ,3.0,102410.0,Friday,0,13.3,1.8,晴れ,1,0,3.0,春,無,春休み,1,99307.0,175784.9,1,0,3.0
2024-03-22,09 BOCベリーベリーオレンジココナッツ,スムージー,2.0,102410.0,Friday,0,13.3,1.8,晴れ,1,0,3.0,春,無,春休み,1,99307.0,175784.9,1,0,2.0
2024-03-22,05 KBケールバナナ,スムージー,1.0,102410.0,Friday,0,13.3,1.8,晴れ,1,0,3.0,春,無,春休み,1,99307.0,175784.9,1,0,1.0
2024-03-22,12 LMNゴクゴクレモネードソーダ,ソーダ,4.0,102410.0,Friday,0,13.3,1.8,晴れ,1,0,3.0,春,無,春休み,1,99307.0,175784.9,1,0,4.0
2024-03-22,SS 東京サンセットソーダ,店舗限定,1.0,102410.0,Friday,0,13.3,1.8,晴れ,1,0,3.0,春,無,春休み,1,99307.0,175784.9,1,0,1.0
2024-03-22,08 KOPつぶつぶキウイオレンジパイン,スムージー,7.0,102410.0,Friday,0,13.3,1.8,晴れ,1,0,3.0,春,無,春休み,1,99307.0,175784.9,1,0,7.0
2024-03-22,06 ACAIアサイースムージー,スムージー,3.0,102410.0,Friday,0,13.3,1.8,晴れ,1,0,3.0,春,無,春休み,1,99307.0,175784.9,1,0,3.0
2024-03-22,07 OP果実たっぷりオレンジパイン,スムージー,6.0,102410.0,Friday,0,13.3,1.8,晴れ,1,0,3.0,春,無,春休み,1,99307.0,175784.9,1,0,6.0
2024-03-22,02 BA完熟バナナミルク,スムージー,11.0,102410.0,Friday,0,13.3,1.8,晴れ,1,0,3.0,春,無,春休み,1,99307.0,175784.9,1,0,11.0
2024-03-22,03 STBAつぶつぶいちごバナナミルク,スムージー,10.0,102410.0,Friday,0,13.3,1.8,晴れ,1,0,3.0,春,無,春休み,1,99307.0,175784.9,1,0,10.0
2024-03-22,04 MIXトロピカルマンゴーミックス,スムージー,10.0,102410.0,Friday,0,13.3,1.8,晴れ,1,0,3.0,春,無,春休み,1,99307.0,175784.9,1,0,10.0
2024-03-22,01 PBA金の房プレミアムバナナミルク,スムージー,12.0,102410.0,Friday,0,13.3,1.8,晴れ,1,0,3.0,春,無,春休み,1,99307.0,175784.9,1,0,12.0
2024-03-22,STY    つぶつぶあまおういちごミルクヨーグルト,期間限定スムージー,9.0,102410.0,Friday,0,13.3,1.8,晴れ,1,0,3.0,春,無,春休み,1,99307.0,175784.9,0,1,9.0
2024-03-22,SHI100不知火100%生絞りジュース,期間限定100%,28.0,102410.0,Friday,0,13.3,1.8,晴れ,1,0,3.0,春,無,春休み,1,99307.0,175784.9,0,1,28.0
